年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,31,其它,东外,73
2021,5,31,大型汽车,东外,712
2021,5,31,小型普通客车,东外,7098
2021,5,31,小型汽车,东外,680
2021,5,31,普通二轮摩托车,东外,1
2021,5,31,重型栏板货车,东外,1556
2021,6,1,其它,东外,86
2021,6,1,大型汽车,东外,767
2021,6,1,小型普通客车,东外,5768
2021,6,1,小型汽车,东外,785
2021,6,1,重型栏板货车,东外,1594
2021,6,2,其它,东外,58
2021,6,2,大型汽车,东外,784
2021,6,2,小型普通客车,东外,6793
2021,6,2,小型汽车,东外,1156
2021,6,2,普通二轮摩托车,东外,1
2021,6,2,重型栏板货车,东外,1608
2021,6,3,其它,东外,58
2021,6,3,大型汽车,东外,868
2021,6,3,小型普通客车,东外,6248
2021,6,3,小型汽车,东外,950
2021,6,3,普通二轮摩托车,东外,1
2021,6,3,重型栏板货车,东外,1646
2021,6,4,其它,东外,61
2021,6,4,大型汽车,东外,873
2021,6,4,小型普通客车,东外,7268
2021,6,4,小型汽车,东外,1032
2021,6,4,重型栏板货车,东外,1756
2021,6,5,其它,东外,57
2021,6,5,大型汽车,东外,871
2021,6,5,小型普通客车,东外,5981
2021,6,5,小型汽车,东外,965
2021,6,5,重型栏板货车,东外,1697
2021,6,6,其它,东外,36
2021,6,6,大型汽车,东外,729
2021,6,6,小型普通客车,东外,6022
2021,6,6,小型汽车,东外,716
2021,6,6,重型栏板货车,东外,1423
2021,6,7,其它,东外,55
2021,6,7,大型汽车,东外,713
2021,6,7,小型普通客车,东外,7254
2021,6,7,小型汽车,东外,979
2021,6,7,普通二轮摩托车,东外,2
2021,6,7,重型栏板货车,东外,1454
2021,6,8,其它,东外,64
2021,6,8,大型汽车,东外,696
2021,6,8,小型普通客车,东外,6805
2021,6,8,小型汽车,东外,815
2021,6,8,普通二轮摩托车,东外,1
2021,6,8,重型栏板货车,东外,1530
2021,6,9,其它,东外,79
2021,6,9,大型汽车,东外,749
2021,6,9,小型普通客车,东外,6212
2021,6,9,小型汽车,东外,713
2021,6,9,重型栏板货车,东外,1472
2021,6,10,其它,东外,82
2021,6,10,大型汽车,东外,813
2021,6,10,小型普通客车,东外,6730
2021,6,10,小型汽车,东外,954
2021,6,10,重型栏板货车,东外,1430
2021,6,11,其它,东外,60
2021,6,11,大型汽车,东外,733
2021,6,11,小型普通客车,东外,6742
2021,6,11,小型汽车,东外,831
2021,6,11,重型栏板货车,东外,1543
2021,6,12,其它,东外,65
2021,6,12,大型汽车,东外,808
2021,6,12,小型普通客车,东外,5225
2021,6,12,小型汽车,东外,642
2021,6,12,普通二轮摩托车,东外,1
2021,6,12,重型栏板货车,东外,1452
2021,6,13,其它,东外,54
2021,6,13,大型汽车,东外,763
2021,6,13,小型普通客车,东外,5199
2021,6,13,小型汽车,东外,725
2021,6,13,重型栏板货车,东外,1287
2021,6,14,其它,东外,61
2021,6,14,大型汽车,东外,604
2021,6,14,小型普通客车,东外,4246
2021,6,14,小型汽车,东外,559
2021,6,14,重型栏板货车,东外,1011
