年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,25,普通二轮摩托车,东昌,1
2021,5,25,重型栏板货车,东昌,4189
2021,5,26,其它,东昌,58
2021,5,26,大型汽车,东昌,1246
2021,5,26,小型普通客车,东昌,104921
2021,5,26,小型汽车,东昌,7730
2021,5,26,微型栏板货车,东昌,6
2021,5,26,普通二轮摩托车,东昌,4
2021,5,26,重型栏板货车,东昌,4350
2021,5,27,其它,东昌,45
2021,5,27,大型汽车,东昌,1122
2021,5,27,小型普通客车,东昌,112505
2021,5,27,小型汽车,东昌,7905
2021,5,27,微型栏板货车,东昌,2
2021,5,27,普通二轮摩托车,东昌,1
2021,5,27,重型栏板货车,东昌,4057
2021,5,28,其它,东昌,65
2021,5,28,大型汽车,东昌,1341
2021,5,28,小型普通客车,东昌,131216
2021,5,28,小型汽车,东昌,10940
2021,5,28,微型栏板货车,东昌,5
2021,5,28,普通二轮摩托车,东昌,3
2021,5,28,重型栏板货车,东昌,4320
2021,5,29,其它,东昌,58
2021,5,29,大型汽车,东昌,1466
2021,5,29,小型普通客车,东昌,127548
2021,5,29,小型汽车,东昌,10124
2021,5,29,微型栏板货车,东昌,4
2021,5,29,普通二轮摩托车,东昌,2
2021,5,29,重型栏板货车,东昌,4647
2021,5,30,其它,东昌,32
2021,5,30,大型汽车,东昌,1414
2021,5,30,小型普通客车,东昌,121534
2021,5,30,小型汽车,东昌,8586
2021,5,30,微型栏板货车,东昌,3
2021,5,30,普通二轮摩托车,东昌,1
2021,5,30,重型栏板货车,东昌,4751
2021,5,31,其它,东昌,36
2021,5,31,大型汽车,东昌,1373
2021,5,31,小型普通客车,东昌,144132
2021,5,31,小型汽车,东昌,10532
2021,5,31,微型栏板货车,东昌,4
2021,5,31,普通二轮摩托车,东昌,2
2021,5,31,重型栏板货车,东昌,4817
2021,6,1,其它,东昌,42
2021,6,1,大型汽车,东昌,1520
2021,6,1,小型普通客车,东昌,147171
2021,6,1,小型汽车,东昌,9370
2021,6,1,微型栏板货车,东昌,8
2021,6,1,普通二轮摩托车,东昌,2
2021,6,1,重型栏板货车,东昌,5009
2021,6,2,其它,东昌,40
2021,6,2,大型汽车,东昌,1403
2021,6,2,小型普通客车,东昌,144870
2021,6,2,小型汽车,东昌,9866
2021,6,2,微型栏板货车,东昌,4
2021,6,2,普通二轮摩托车,东昌,4
2021,6,2,重型栏板货车,东昌,4864
2021,6,3,其它,东昌,40
2021,6,3,大型汽车,东昌,1688
2021,6,3,小型普通客车,东昌,135479
2021,6,3,小型汽车,东昌,11015
2021,6,3,微型栏板货车,东昌,2
2021,6,3,普通二轮摩托车,东昌,2
2021,6,3,重型栏板货车,东昌,4983
2021,6,4,其它,东昌,62
2021,6,4,大型汽车,东昌,1486
2021,6,4,小型普通客车,东昌,134258
2021,6,4,小型汽车,东昌,9643
2021,6,4,微型栏板货车,东昌,8
2021,6,4,普通二轮摩托车,东昌,1
2021,6,4,重型栏板货车,东昌,4903
2021,6,5,其它,东昌,55
2021,6,5,大型汽车,东昌,1383
2021,6,5,小型普通客车,东昌,121004
2021,6,5,小型汽车,东昌,7990
2021,6,5,微型栏板货车,东昌,3
2021,6,5,普通二轮摩托车,东昌,1
2021,6,5,重型栏板货车,东昌,4453
2021,6,6,其它,东昌,37
2021,6,6,大型汽车,东昌,1310
2021,6,6,小型普通客车,东昌,114610
2021,6,6,小型汽车,东昌,8981
2021,6,6,微型栏板货车,东昌,4
2021,6,6,普通二轮摩托车,东昌,4
2021,6,6,重型栏板货车,东昌,4228
