年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,6,7,小型汽车,聊位,401
2021,6,7,轻型栏板货车,聊位,453
2021,6,7,重型栏板半挂车,聊位,1
2021,6,7,重型栏板货车,聊位,606
2021,6,8,中型普通客车,聊位,1
2021,6,8,中型轿车,聊位,1415
2021,6,8,大型普通客车,聊位,164
2021,6,8,大型汽车,聊位,750
2021,6,8,大型轿车,聊位,584
2021,6,8,小型汽车,聊位,337
2021,6,8,轻型栏板货车,聊位,361
2021,6,8,重型栏板货车,聊位,458
2021,6,9,中型普通客车,聊位,2
2021,6,9,中型轿车,聊位,1479
2021,6,9,其它,聊位,1
2021,6,9,大型普通客车,聊位,184
2021,6,9,大型汽车,聊位,1082
2021,6,9,大型轿车,聊位,628
2021,6,9,小型汽车,聊位,341
2021,6,9,轻型栏板货车,聊位,430
2021,6,9,重型栏板半挂车,聊位,2
2021,6,9,重型栏板货车,聊位,617
2021,6,10,中型轿车,聊位,1417
2021,6,10,大型普通客车,聊位,178
2021,6,10,大型汽车,聊位,817
2021,6,10,大型轿车,聊位,584
2021,6,10,小型汽车,聊位,339
2021,6,10,轻型栏板货车,聊位,332
2021,6,10,重型栏板半挂车,聊位,1
2021,6,10,重型栏板货车,聊位,400
2021,6,11,中型普通客车,聊位,3
2021,6,11,中型轿车,聊位,1280
2021,6,11,大型普通客车,聊位,111
2021,6,11,大型汽车,聊位,803
2021,6,11,大型轿车,聊位,528
2021,6,11,小型汽车,聊位,281
2021,6,11,轻型栏板货车,聊位,286
2021,6,11,重型栏板半挂车,聊位,2
2021,6,11,重型栏板货车,聊位,476
2021,6,12,中型普通客车,聊位,1
2021,6,12,中型轿车,聊位,1460
2021,6,12,大型普通客车,聊位,179
2021,6,12,大型汽车,聊位,1143
2021,6,12,大型轿车,聊位,657
2021,6,12,小型汽车,聊位,354
2021,6,12,轻型栏板货车,聊位,367
2021,6,12,重型栏板半挂车,聊位,1
2021,6,12,重型栏板货车,聊位,572
2021,6,13,中型普通客车,聊位,1
2021,6,13,中型轿车,聊位,1488
2021,6,13,大型普通客车,聊位,165
2021,6,13,大型汽车,聊位,1055
2021,6,13,大型轿车,聊位,625
2021,6,13,小型汽车,聊位,413
2021,6,13,轻型栏板货车,聊位,378
2021,6,13,重型栏板货车,聊位,540
2021,6,14,中型普通客车,聊位,1
2021,6,14,中型轿车,聊位,1447
2021,6,14,大型普通客车,聊位,179
2021,6,14,大型汽车,聊位,743
2021,6,14,大型轿车,聊位,659
2021,6,14,小型汽车,聊位,388
2021,6,14,轻型栏板货车,聊位,294
2021,6,14,重型栏板货车,聊位,350
2021,6,15,中型轿车,聊位,1518
2021,6,15,大型普通客车,聊位,193
2021,6,15,大型汽车,聊位,543
2021,6,15,大型轿车,聊位,667
2021,6,15,小型汽车,聊位,371
2021,6,15,轻型栏板货车,聊位,356
2021,6,15,重型栏板半挂车,聊位,4
2021,6,15,重型栏板货车,聊位,315
2021,6,16,中型普通客车,聊位,1
2021,6,16,中型轿车,聊位,1427
2021,6,16,大型普通客车,聊位,237
2021,6,16,大型汽车,聊位,981
2021,6,16,大型轿车,聊位,641
2021,6,16,小型汽车,聊位,402
2021,6,16,轻型栏板货车,聊位,381
2021,6,16,重型栏板半挂车,聊位,1
2021,6,16,重型栏板货车,聊位,396
2021,6,17,中型轿车,聊位,1465
2021,6,17,大型普通客车,聊位,168
2021,6,17,大型汽车,聊位,797
2021,6,17,大型轿车,聊位,646
2021,6,17,小型汽车,聊位,303
2021,6,17,轻型栏板货车,聊位,310
2021,6,17,重型栏板货车,聊位,263
2021,6,18,中型普通客车,聊位,1
2021,6,18,中型轿车,聊位,1107
2021,6,18,大型普通客车,聊位,144
2021,6,18,大型汽车,聊位,682
2021,6,18,大型轿车,聊位,489
2021,6,18,小型汽车,聊位,278
2021,6,18,轻型栏板货车,聊位,291
2021,6,18,重型栏板货车,聊位,341
2021,6,19,中型轿车,聊位,1001
2021,6,19,大型普通客车,聊位,161
2021,6,19,大型汽车,聊位,794
2021,6,19,大型轿车,聊位,443
2021,6,19,小型汽车,聊位,308
2021,6,19,轻型栏板货车,聊位,327
