年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,6,7,普通二轮摩托车,黄山,1
2021,6,7,重型栏板货车,黄山,126
2021,6,8,其它,黄山,10201
2021,6,8,大型汽车,黄山,23
2021,6,8,小型普通客车,黄山,3525
2021,6,8,小型汽车,黄山,726
2021,6,8,微型栏板货车,黄山,2
2021,6,8,普通二轮摩托车,黄山,3
2021,6,8,重型栏板货车,黄山,138
2021,6,9,其它,黄山,10411
2021,6,9,大型汽车,黄山,27
2021,6,9,小型普通客车,黄山,3658
2021,6,9,小型汽车,黄山,1060
2021,6,9,普通二轮摩托车,黄山,2
2021,6,9,重型栏板货车,黄山,133
2021,6,10,其它,黄山,10371
2021,6,10,大型汽车,黄山,26
2021,6,10,小型普通客车,黄山,3573
2021,6,10,小型汽车,黄山,1255
2021,6,10,重型栏板货车,黄山,124
2021,6,11,其它,黄山,10467
2021,6,11,大型汽车,黄山,31
2021,6,11,小型普通客车,黄山,3589
2021,6,11,小型汽车,黄山,1347
2021,6,11,微型栏板货车,黄山,1
2021,6,11,重型栏板货车,黄山,153
2021,6,12,其它,黄山,8877
2021,6,12,大型汽车,黄山,18
2021,6,12,小型普通客车,黄山,3036
2021,6,12,小型汽车,黄山,389
2021,6,12,重型栏板货车,黄山,132
2021,6,13,其它,黄山,8795
2021,6,13,大型汽车,黄山,20
2021,6,13,小型普通客车,黄山,2868
2021,6,13,小型汽车,黄山,524
2021,6,13,普通二轮摩托车,黄山,1
2021,6,13,重型栏板货车,黄山,110
2021,6,14,其它,黄山,8591
2021,6,14,大型汽车,黄山,37
2021,6,14,小型普通客车,黄山,2792
2021,6,14,小型汽车,黄山,816
2021,6,14,重型栏板货车,黄山,97
2021,6,15,其它,黄山,11045
2021,6,15,大型汽车,黄山,44
2021,6,15,小型普通客车,黄山,3600
