年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,16,普通二轮摩托车,东环,26
2021,5,16,重型栏板货车,东环,10341
2021,5,17,其它,东环,623
2021,5,17,大型汽车,东环,4006
2021,5,17,小型普通客车,东环,72541
2021,5,17,小型汽车,东环,10373
2021,5,17,微型栏板货车,东环,13
2021,5,17,普通二轮摩托车,东环,26
2021,5,17,重型栏板货车,东环,9879
2021,5,18,其它,东环,621
2021,5,18,大型汽车,东环,5271
2021,5,18,小型普通客车,东环,77723
2021,5,18,小型汽车,东环,11902
2021,5,18,微型栏板货车,东环,8
2021,5,18,普通二轮摩托车,东环,31
2021,5,18,重型栏板货车,东环,11772
2021,5,19,其它,东环,497
2021,5,19,大型汽车,东环,5903
2021,5,19,小型普通客车,东环,78082
2021,5,19,小型汽车,东环,12040
2021,5,19,微型栏板货车,东环,3
2021,5,19,普通二轮摩托车,东环,34
2021,5,19,重型栏板货车,东环,12405
2021,5,20,其它,东环,519
2021,5,20,大型汽车,东环,6113
2021,5,20,小型普通客车,东环,79127
2021,5,20,小型汽车,东环,11859
2021,5,20,微型栏板货车,东环,2
2021,5,20,普通二轮摩托车,东环,30
2021,5,20,重型栏板货车,东环,11930
2021,5,21,其它,东环,1924
2021,5,21,大型汽车,东环,6301
2021,5,21,小型普通客车,东环,78839
2021,5,21,小型汽车,东环,12305
2021,5,21,微型栏板货车,东环,2
2021,5,21,普通二轮摩托车,东环,21
2021,5,21,重型栏板货车,东环,12310
2021,5,22,其它,东环,1703
2021,5,22,大型汽车,东环,5572
2021,5,22,小型普通客车,东环,69615
2021,5,22,小型汽车,东环,10682
2021,5,22,微型栏板货车,东环,5
2021,5,22,普通二轮摩托车,东环,20
2021,5,22,重型栏板货车,东环,11266
2021,5,23,其它,东环,1617
2021,5,23,大型汽车,东环,5325
2021,5,23,小型普通客车,东环,66890
2021,5,23,小型汽车,东环,9456
2021,5,23,微型栏板货车,东环,3
2021,5,23,普通二轮摩托车,东环,24
2021,5,23,重型栏板货车,东环,10428
2021,5,24,其它,东环,1918
2021,5,24,大型汽车,东环,4847
2021,5,24,小型普通客车,东环,78002
2021,5,24,小型汽车,东环,11341
2021,5,24,微型栏板货车,东环,4
2021,5,24,普通二轮摩托车,东环,27
2021,5,24,重型栏板货车,东环,11749
2021,5,25,其它,东环,1812
2021,5,25,大型汽车,东环,4674
2021,5,25,小型普通客车,东环,67592
2021,5,25,小型汽车,东环,9779
2021,5,25,微型栏板货车,东环,2
2021,5,25,普通二轮摩托车,东环,21
2021,5,25,重型栏板货车,东环,11210
2021,5,26,其它,东环,1152
2021,5,26,大型汽车,东环,3743
2021,5,26,小型普通客车,东环,52320
2021,5,26,小型汽车,东环,8533
2021,5,26,微型栏板货车,东环,7
2021,5,26,普通二轮摩托车,东环,23
2021,5,26,重型栏板货车,东环,8719
2021,5,27,其它,东环,1863
2021,5,27,大型汽车,东环,4616
2021,5,27,小型普通客车,东环,74914
2021,5,27,小型汽车,东环,11683
2021,5,27,微型栏板货车,东环,7
2021,5,27,普通二轮摩托车,东环,22
2021,5,27,重型栏板货车,东环,11293
2021,5,28,其它,东环,2015
2021,5,28,大型汽车,东环,4721
2021,5,28,小型普通客车,东环,76306
2021,5,28,小型汽车,东环,12091
