年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,7,10,大型汽车,光岳,819
2021,7,10,小型普通客车,光岳,49039
2021,7,10,小型汽车,光岳,5263
2021,7,10,重型栏板货车,光岳,1735
2021,7,11,其它,光岳,8
2021,7,11,大型汽车,光岳,1040
2021,7,11,小型普通客车,光岳,46776
2021,7,11,小型汽车,光岳,4701
2021,7,11,重型栏板货车,光岳,1897
2021,7,12,其它,光岳,13
2021,7,12,大型汽车,光岳,801
2021,7,12,小型普通客车,光岳,53560
2021,7,12,小型汽车,光岳,4763
2021,7,12,重型栏板货车,光岳,1528
2021,7,13,其它,光岳,12
2021,7,13,大型汽车,光岳,728
2021,7,13,小型普通客车,光岳,48016
2021,7,13,小型汽车,光岳,3850
2021,7,13,重型栏板货车,光岳,1395
2021,7,14,其它,光岳,5
2021,7,14,大型汽车,光岳,722
2021,7,14,小型普通客车,光岳,49246
2021,7,14,小型汽车,光岳,4647
2021,7,14,重型栏板货车,光岳,1545
2021,7,15,其它,光岳,11
2021,7,15,大型汽车,光岳,862
2021,7,15,小型普通客车,光岳,50544
2021,7,15,小型汽车,光岳,5140
2021,7,15,重型栏板货车,光岳,1644
2021,7,16,其它,光岳,11
2021,7,16,大型汽车,光岳,801
2021,7,16,小型普通客车,光岳,51784
2021,7,16,小型汽车,光岳,5342
2021,7,16,重型栏板货车,光岳,1682
2021,7,17,其它,光岳,14
2021,7,17,大型汽车,光岳,922
2021,7,17,小型普通客车,光岳,49825
2021,7,17,小型汽车,光岳,4862
2021,7,17,重型栏板货车,光岳,1631
2021,7,18,其它,光岳,6
2021,7,18,大型汽车,光岳,871
