年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,30,小型汽车,黄河,8786
2021,4,30,微型栏板货车,黄河,146
2021,4,30,重型栏板货车,黄河,2730
2021,5,1,中型栏板货车,黄河,51
2021,5,1,其它,黄河,3713
2021,5,1,大型普通客车,黄河,6921
2021,5,1,大型汽车,黄河,210
2021,5,1,小型普通客车,黄河,59755
2021,5,1,小型汽车,黄河,7201
2021,5,1,微型栏板货车,黄河,73
2021,5,1,普通二轮摩托车,黄河,1
2021,5,1,重型栏板货车,黄河,2209
2021,5,2,中型栏板货车,黄河,30
2021,5,2,其它,黄河,3170
2021,5,2,大型普通客车,黄河,6153
2021,5,2,大型汽车,黄河,227
2021,5,2,小型普通客车,黄河,53678
2021,5,2,小型汽车,黄河,6821
2021,5,2,微型栏板货车,黄河,149
2021,5,2,普通二轮摩托车,黄河,1
2021,5,2,重型栏板货车,黄河,2309
2021,5,3,中型栏板货车,黄河,37
2021,5,3,其它,黄河,3259
2021,5,3,大型普通客车,黄河,6419
2021,5,3,大型汽车,黄河,222
2021,5,3,小型普通客车,黄河,57353
2021,5,3,小型汽车,黄河,6669
2021,5,3,微型栏板货车,黄河,117
2021,5,3,普通二轮摩托车,黄河,1
2021,5,3,重型栏板货车,黄河,2541
2021,5,4,中型栏板货车,黄河,31
2021,5,4,其它,黄河,3620
2021,5,4,大型普通客车,黄河,6930
2021,5,4,大型汽车,黄河,233
2021,5,4,小型普通客车,黄河,63045
2021,5,4,小型汽车,黄河,6609
2021,5,4,微型栏板货车,黄河,109
2021,5,4,重型栏板货车,黄河,2431
2021,5,5,中型栏板货车,黄河,36
2021,5,5,其它,黄河,4158
2021,5,5,大型普通客车,黄河,7431
2021,5,5,大型汽车,黄河,262
2021,5,5,小型普通客车,黄河,63084
2021,5,5,小型汽车,黄河,6875
2021,5,5,微型栏板货车,黄河,100
2021,5,5,普通二轮摩托车,黄河,1
2021,5,5,重型栏板货车,黄河,2185
2021,5,6,中型栏板货车,黄河,25
2021,5,6,其它,黄河,2029
2021,5,6,大型普通客车,黄河,3795
2021,5,6,大型汽车,黄河,232
2021,5,6,小型普通客车,黄河,70137
2021,5,6,小型汽车,黄河,6159
2021,5,6,微型栏板货车,黄河,96
2021,5,6,普通二轮摩托车,黄河,1
2021,5,6,重型栏板货车,黄河,2323
2021,5,7,中型栏板货车,黄河,38
2021,5,7,其它,黄河,4559
2021,5,7,大型普通客车,黄河,8771
2021,5,7,大型汽车,黄河,288
2021,5,7,小型普通客车,黄河,76584
2021,5,7,小型汽车,黄河,8428
2021,5,7,微型栏板货车,黄河,109
2021,5,7,重型栏板货车,黄河,2562
2021,5,8,中型栏板货车,黄河,39
2021,5,8,其它,黄河,4521
2021,5,8,大型普通客车,黄河,9063
2021,5,8,大型汽车,黄河,291
2021,5,8,小型普通客车,黄河,77083
2021,5,8,小型汽车,黄河,8443
2021,5,8,微型栏板货车,黄河,129
2021,5,8,普通二轮摩托车,黄河,1
2021,5,8,重型栏板货车,黄河,2615
2021,5,9,中型栏板货车,黄河,40
2021,5,9,其它,黄河,3945
2021,5,9,大型普通客车,黄河,7742
2021,5,9,大型汽车,黄河,244
2021,5,9,小型普通客车,黄河,68928
2021,5,9,小型汽车,黄河,7160
2021,5,9,微型栏板货车,黄河,113
2021,5,9,普通二轮摩托车,黄河,2
2021,5,9,重型栏板货车,黄河,2658
2021,5,10,中型栏板货车,黄河,37
2021,5,10,其它,黄河,4713
2021,5,10,大型普通客车,黄河,9302
2021,5,10,大型汽车,黄河,238
