年,月,日,时,气温,风向,风速,降水量,天气现象,日期,AQI,质量等级,PM2.5,PM10,CO,NO2,SO2,O3
2020,8,12,6,28.2,143,1,0,轻雾，雨,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,7,27.8,96,1.6,0,轻雾，雨,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,8,27.5,102,1.7,0.1,轻雾，雨,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,9,26.8,140,1.3,1.4,轻雾，雨,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,10,25.7,114,0.8,4.1,轻雾，雨,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,11,26.1,133,1.1,0.5,轻雾，雨,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,12,26.6,17,0.8,0,轻雾,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,13,28.4,119,1.6,0,轻雾,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,14,29.2,67,1.3,0,轻雾,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,15,32.6,161,1,0,轻雾,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,16,31.9,61,2.4,0,轻雾,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,17,32.1,132,1.1,0,轻雾,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,18,31.3,68,1,0,轻雾,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,19,30.6,118,0.9,0,轻雾,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,20,30.6,175,1.9,0,轻雾,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,21,26.1,67,0.8,9.5,轻雾，雨,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,22,26.4,166,1.4,0.1,轻雾，雨,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,12,23,26.3,211,1.5,0,轻雾，雨,2020/8/12,68,良,40,93,67,76,1.8,1
2020,8,13,0,26.5,159,2.2,0,轻雾，雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,1,26.5,208,1.6,0,轻雾，雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,2,26.6,155,1.6,0,轻雾，雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,3,26.8,164,2.4,0,轻雾，雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,4,26.9,255,0.8,5.2,轻雾，雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,5,26,254,0.6,13.2,轻雾，雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,6,25.4,309,0.9,32.2,轻雾，雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,7,25.3,242,0.7,2.8,轻雾，雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,8,25.8,226,1.7,2.7,轻雾，雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,9,26.3,195,0.6,0.1,雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,10,27.2,309,0.8,0.1,雨，轻雾,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,11,27.7,276,0.9,0.4,雨，轻雾,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,12,27.6,309,1,0,雨，轻雾,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,13,30.5,294,1.2,0,轻雾,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,14,31.8,201,0.8,0,轻雾,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,15,31.1,326,1.1,0,轻雾,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,16,32.1,256,0.9,0,轻雾,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,17,31.4,330,0.7,0,轻雾,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,18,30.6,179,0.4,0,轻雾,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,19,29.6,121,0.7,0,雨，轻雾,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,20,28.7,243,1.1,0,轻雾,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,21,28.5,236,1.4,0,轻雾，雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,22,27.8,215,0.7,0,轻雾，雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,13,23,27.1,0,0,0,轻雾，雨,2020/8/13,50,优,18,110,94,73,0.6,43
2020,8,14,0,26.8,6,0.6,0,轻雾，雨,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,1,26.7,239,1,0,轻雾，雨,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,2,26.8,251,0.7,0,轻雾，雨,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,3,26.8,156,0.6,0,轻雾，雨,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,4,26.8,234,1.2,0,轻雾，雨,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,5,26.5,205,1,0,轻雾，雨,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,6,25.9,160,0.7,0,轻雾，雨,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,7,27.2,151,1.2,0,轻雾，雨,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,8,28.4,240,1.1,0,轻雾，雨,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,9,29.5,219,2,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,10,30.8,159,2,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,11,32.5,253,1.4,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,12,33.5,197,2.4,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,13,34.9,232,1.1,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,14,34.8,209,2.8,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,15,33.7,159,2.5,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,16,33,185,1.5,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,17,32.5,162,2.9,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,18,31.6,187,1.8,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,19,31.2,79,1.8,0,轻雾，雨,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,20,30.4,29,1.1,0,轻雾，雨,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,21,30.4,182,1.5,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,22,29.7,121,1,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,14,23,29.3,107,1.1,0,轻雾,2020/8/14,75,良,104,31,104,6,0.7,80
2020,8,15,0,28.1,97,2.9,0,轻雾,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,1,25.9,105,1.9,0.7,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,2,23,106,2.4,21.9,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,3,22,218,1.6,13.8,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,4,22.7,68,1.9,45.7,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,5,23,324,1.3,48.3,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,6,23.5,100,0.7,28.3,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,7,23.5,173,1.1,22.6,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,8,24,309,0.4,5.9,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,9,23.3,339,1,2,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,10,23,339,1.1,0,轻雾,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,11,23.3,342,0.8,0,轻雾,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,12,24.5,273,0.9,0,轻雾,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,13,24.1,343,1.5,0,轻雾,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,14,23.8,21,1.1,0,轻雾,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,15,23.5,352,1.1,0,轻雾,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,16,23.9,338,1.3,0,轻雾,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,17,23.8,300,0.8,0,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,18,23.6,354,1.3,0,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,19,23.7,325,1.2,0,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,20,23.7,344,1.2,0,轻雾,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,21,23.6,348,0.6,0,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,22,23.5,335,1.2,0,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,15,23,23.4,326,0.7,0.2,轻雾，雨,2020/8/15,41,优,71,43,59,98,1.3,81
2020,8,16,0,23.5,281,0.6,0.1,轻雾，雨,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,1,23.1,317,0.5,1.7,轻雾，雨,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,2,23.1,346,0.6,3.5,雾，雨,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,3,23.1,0,0,2.9,雾，雨,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,4,23.2,334,1.1,0,雾，雨,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,5,23.1,335,0.9,0,雾，雨,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,6,23.3,345,0.6,0,雾，雨,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,7,23.8,80,0.6,0,雾，雨,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,8,24.3,33,0.4,0,雾，雨,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,9,25.4,43,1,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,10,25.7,358,0.9,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,11,26,247,0.4,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,12,26,353,0.8,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,13,26.8,340,0.9,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,14,28.4,344,1.1,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,15,29.4,247,0.5,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,16,29.1,32,0.6,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,17,28.1,338,0.6,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,18,27.7,339,0.8,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,19,27,312,0.8,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,20,26.5,5,0.5,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,21,26.4,316,0.9,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,22,26.1,342,0.7,0,轻雾,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,16,23,25.7,341,1.4,0,轻雾，雨,2020/8/16,45,优,119,56,71,31,1.2,29
2020,8,17,0,25.2,350,1,0.3,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,1,24.9,0,0,0.5,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,2,25,0,0,0,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,3,25.1,0,0,0,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,4,25.1,0,0,0,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,5,24.8,324,0.6,0,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,6,24.6,10,0.4,0,雨，雾,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,7,24.7,353,0.5,0,雨，雾,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,8,25,0,0,0,雨，雾,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,9,25.7,0,0,0,雾,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,10,27.2,53,0.7,0,轻雾,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,11,29.5,199,1.7,0,轻雾,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,12,32,202,1.9,0,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,13,33.7,196,1.4,0,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,14,34.4,216,1.9,0,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,15,35.2,178,1.4,0,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,16,34.9,233,1.7,0,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,17,34.1,226,0.9,0,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,18,33,42,0.4,0,轻雾，雨,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,19,32,211,0.4,0,轻雾,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,20,30.9,158,0.9,0,轻雾,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,21,30.7,0,0,0,晴,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,22,30.3,168,0.5,0,晴,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,17,23,29.9,0,0,0,轻雾,2020/8/17,66,良,61,67,36,59,1.1,62
2020,8,18,0,29.6,283,0.7,0,轻雾,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,1,28.9,0,0,0,轻雾,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,2,29.2,78,0.5,0,轻雾,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,3,29.4,56,0.5,0,轻雾,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,4,29.1,15,0.4,0,轻雾,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,5,29,8,0.9,0,轻雾,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,6,29,104,1,0,轻雾，雨,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,7,29.3,61,1.2,0,轻雾，雨,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,8,31,237,0.8,0,轻雾，雨,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,9,31.7,239,1.8,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,10,33.2,222,1.2,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,11,34.7,235,1.7,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,12,35.1,203,2.8,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,13,35.4,172,2,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,14,36.4,199,3,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,15,35.9,214,3.9,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,16,34.4,125,2.1,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,17,34.9,192,1.4,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,18,33.4,210,1.7,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,19,32.3,211,1.1,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,20,31.9,255,0.6,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,21,31.1,298,0.5,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,22,30.8,0,0,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,18,23,30.3,248,0.8,0,晴,2020/8/18,75,良,42,116,6,97,0.9,59
2020,8,19,0,28.4,359,1.1,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,1,27.4,335,0.4,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,2,27,326,1,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,3,25.9,341,0.8,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,4,25.5,316,1.3,0,轻雾,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,5,25,327,0.9,0,轻雾,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,6,23.8,334,1.1,0,轻雾,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,7,24,327,1.1,0,轻雾,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,8,24.1,324,1.1,0,轻雾,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,9,24,342,1.7,0,雨,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,10,24.1,328,1.6,0,雨,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,11,24.5,339,2,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,12,24.6,343,2.1,0,雨,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,13,24.9,324,1.1,0,雨,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,14,26.6,280,1.5,0,雨,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,15,24.4,318,1.7,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,16,24.7,327,1.6,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,17,24.5,328,1.7,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,18,24.6,316,1.3,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,19,23.8,333,1.9,0,雨,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,20,23.4,356,0.9,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,21,23,342,1.7,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,22,22.9,315,1.3,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,19,23,22.9,328,1,0,晴,2020/8/19,47,优,62,11,83,28,1.6,12
2020,8,20,0,22.8,340,1,0,晴,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,1,22.9,324,1.1,0,轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,2,22.9,284,1,0,轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,3,23,326,1.5,0,轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,4,22.8,343,1,0,轻雾，雨,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,5,22.7,278,0.9,0.1,轻雾，雨,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,6,22.1,354,1.4,0.3,轻雾，雨,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,7,22.3,326,1.1,0.1,轻雾，雨,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,8,22.5,336,1.5,0,轻雾，雨,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,9,22.9,259,0.8,0,雨,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,10,22.9,354,0.8,0.2,雨，轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,11,23.5,328,2.3,0,雨，轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,12,23.7,327,1.7,0,轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,13,24.2,333,1.9,0.1,雨，轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,14,24.1,342,1.3,0,雨，轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,15,24.5,328,1.8,0,雨，轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,16,24.2,354,1.3,0,雨，轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,17,24.1,333,1.3,0,轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,18,23.8,290,0.6,0,轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,19,23.2,301,0.9,0,轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,20,22.6,334,1.4,0,轻雾,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,21,22.1,315,0.6,0,晴,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,22,21.8,90,0.6,0,晴,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,20,23,21.3,310,0.8,0,晴,2020/8/20,32,优,115,89,58,39,0.2,30
2020,8,21,0,20.8,321,0.5,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,1,20.5,314,0.8,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,2,20.1,304,1.6,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,3,19.9,305,0.8,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,4,19.7,323,1,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,5,19.7,319,1,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,6,19.7,282,1,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,7,20.2,319,1,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,8,21.5,318,0.8,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,9,23.4,14,1.7,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,10,25.3,69,1.4,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,11,26,85,1.5,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,12,26.4,55,2,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,13,26.7,327,0.8,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,14,27.6,301,1.2,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,15,28.6,344,1.1,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,16,27.8,44,0.8,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,17,27.1,350,1,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,18,26.3,355,1.4,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,19,25,62,0.8,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,20,24.5,0,0,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,21,23.9,307,0.4,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,22,23.1,316,0.5,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,21,23,22.8,315,0.4,0,晴,2020/8/21,79,良,28,93,21,85,2,102
2020,8,22,0,22.4,307,0.7,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,1,22.3,316,1.2,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,2,21.8,335,0.9,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,3,21.1,345,0.7,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,4,21,0,0,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,5,20.8,60,0.5,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,6,21,78,1,0,轻雾,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,7,21.8,331,0.8,0,轻雾,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,8,23.2,109,0.8,0,轻雾,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,9,25.3,137,1.2,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,10,25.7,108,1.1,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,11,26.6,152,0.4,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,12,27,72,0.8,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,13,28.6,335,1.1,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,14,29.3,216,2.5,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,15,30.2,227,0.8,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,16,29.7,322,0.9,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,17,29.1,0,0,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,18,27.7,22,0.8,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,19,26.6,171,1.3,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,20,27,228,1,0,晴,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,21,26.7,175,1.2,0,轻雾,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,22,26.1,215,1.1,0,轻雾,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,22,23,25.6,0,0,0,轻雾,2020/8/22,120,轻度污染,58,14,58,53,0.9,34
2020,8,23,0,25.4,164,0.9,0,轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,1,24.9,0,0,0,轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,2,25.4,241,0.7,0,轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,3,25.2,215,0.8,0,轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,4,24.9,0,0,0,轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,5,24.9,0,0,0,轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,6,24.8,39,0.5,0,轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,7,25,85,1,0,轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,8,26.2,154,0.9,0,轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,9,27.7,153,1.2,0,雨，轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,10,28.4,205,2.2,0,雨，轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,11,29.1,179,1.6,0,雨，轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,12,30.1,177,3.3,0,雨，轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
2020,8,23,13,29.9,175,2,0,雨，轻雾,2020/8/23,61,良,38,31,52,89,1.8,104
